category,raw_sketch_ind,fc6_sketch_ind,raw_sketch_pca_ind,fc6_sketch_pca_ind
skyscraper,765,1675,765,1675
skyscraper,775,6792,775,6792
skyscraper,822,10702,822,10702
skyscraper,847,1715,847,1715
skyscraper,875,9684,875,9684
skyscraper,924,1738,924,1738
skyscraper,957,1763,957,1763
skyscraper,968,8818,968,8818
skyscraper,992,6283,992,6283
skyscraper,1035,1802,1035,1802
skyscraper,1067,9696,1067,9696
skyscraper,1117,1627,1117,1627
skyscraper,1141,6330,1141,6330
skyscraper,1183,1841,1183,1841
skyscraper,1184,1596,1184,1596
skyscraper,1244,8896,1244,8896
skyscraper,1275,11943,1275,11943
skyscraper,1310,8886,1310,8886
skyscraper,1330,6847,1330,6847
skyscraper,1348,7164,1348,7164
skyscraper,1398,2126,1398,2126
skyscraper,1425,8500,1425,8500
skyscraper,1440,2546,1440,2546
skyscraper,1473,2563,1473,2563
skyscraper,1504,11816,1504,11816
skyscraper,1564,2592,1564,2592
skyscraper,1596,11050,1596,11050
skyscraper,1627,8478,1627,8478
skyscraper,1634,6880,1634,6880
skyscraper,1675,2642,1675,2642
skyscraper,1715,2686,1715,2686
skyscraper,1738,2502,1738,2502
skyscraper,1763,10194,1763,10194
skyscraper,1802,8445,1802,8445
skyscraper,1841,6128,1841,6128
skyscraper,1879,2728,1879,2728
skyscraper,1905,11784,1905,11784
skyscraper,1932,5528,1932,5528
skyscraper,1978,2803,1978,2803
skyscraper,1986,8413,1986,8413
skyscraper,2029,2819,2029,2819
skyscraper,2062,8371,2062,8371
skyscraper,2090,2873,2090,2873
skyscraper,2126,2695,2126,2695
skyscraper,2174,8534,2174,8534
skyscraper,2207,2487,2207,2487
skyscraper,2223,10210,2223,10210
skyscraper,2265,10291,2265,10291
skyscraper,2298,10547,2298,10547
skyscraper,2335,2174,2335,2174
skyscraper,2352,11890,2352,11890
skyscraper,2372,2207,2372,2207
skyscraper,2425,8644,2425,8644
skyscraper,2449,6873,2449,6873
skyscraper,2487,8624,2487,8624
skyscraper,2502,2223,2502,2223
skyscraper,2546,2265,2546,2265
skyscraper,2563,11170,2563,11170
skyscraper,2592,2298,2592,2298
skyscraper,2642,2335,2642,2335
skyscraper,2686,2352,2686,2352
skyscraper,2695,8587,2695,8587
skyscraper,2728,2372,2728,2372
skyscraper,2767,2425,2767,2425
skyscraper,2803,8563,2803,8563
skyscraper,2819,11843,2819,11843
skyscraper,2873,6183,2873,6183
skyscraper,2904,2449,2904,2449
skyscraper,2943,10781,2943,10781
skyscraper,2962,6165,2962,6165
skyscraper,2996,6222,2996,6222
skyscraper,3012,1473,3012,1473
skyscraper,3062,9885,3062,9885
skyscraper,3091,10304,3091,10304
skyscraper,3132,355,3132,355
skyscraper,3143,9425,3143,9425
skyscraper,3198,410,3198,410
skyscraper,3214,442,3214,442
skyscraper,3252,6558,3252,6558
skyscraper,3295,9402,3295,9402
skyscraper,3317,468,3317,468
skyscraper,3358,501,3358,501
skyscraper,3386,534,3386,534
skyscraper,3401,11078,3401,11078
skyscraper,3430,6710,3430,6710
skyscraper,3460,12203,3460,12203
skyscraper,3495,554,3495,554
skyscraper,3529,12177,3529,12177
skyscraper,3560,580,3560,580
skyscraper,3603,6509,3603,6509
skyscraper,3639,639,3639,639
skyscraper,3674,9330,3674,9330
skyscraper,3710,644,3710,644
skyscraper,3743,10610,3743,10610
skyscraper,3771,9301,3771,9301
skyscraper,3789,10360,3789,10360
skyscraper,3821,9347,3821,9347
skyscraper,3842,691,3842,691
skyscraper,3880,9459,3880,9459
skyscraper,3927,342,3927,342
skyscraper,3965,9575,3965,9575
skyscraper,3968,13,3968,13
skyscraper,4009,58,4009,58
skyscraper,4056,6633,4056,6633
skyscraper,4069,6596,4069,6596
skyscraper,4127,12261,4127,12261
skyscraper,4149,88,4149,88
skyscraper,4162,125,4162,125
skyscraper,4219,9566,4219,9566
skyscraper,4255,135,4255,135
skyscraper,4260,6659,4260,6659
skyscraper,4300,9535,4300,9535
skyscraper,4338,10423,4338,10423
skyscraper,4358,223,4358,223
skyscraper,4412,11132,4412,11132
skyscraper,4434,238,4434,238
skyscraper,4465,12230,4465,12230
skyscraper,4508,257,4508,257
skyscraper,4520,9493,4520,9493
skyscraper,4560,6579,4560,6579
skyscraper,4601,10392,4601,10392
skyscraper,4632,303,4632,303
skyscraper,4663,178,4663,178
skyscraper,4677,726,4677,726
skyscraper,4722,765,4722,765
skyscraper,4755,6735,4755,6735
skyscraper,4773,10686,4773,10686
skyscraper,4809,1183,4809,1183
skyscraper,4843,1184,4843,1184
skyscraper,4880,9077,4880,9077
skyscraper,4901,6783,4901,6783
skyscraper,4942,6369,4942,6369
skyscraper,4991,1244,4991,1244
skyscraper,5004,12064,5004,12064
skyscraper,5054,1275,5054,1275
skyscraper,5057,9042,5057,9042
skyscraper,5111,1141,5111,1141
skyscraper,5147,10560,5147,10560
skyscraper,5174,9009,5174,9009
skyscraper,5202,1330,5202,1330
skyscraper,5225,6356,5225,6356
skyscraper,5274,1348,5274,1348
skyscraper,5287,8981,5287,8981
skyscraper,5328,1398,5328,1398
skyscraper,5363,12059,5363,12059
skyscraper,5407,6109,5407,6109
skyscraper,5415,1425,5415,1425
skyscraper,5460,12021,5460,12021
skyscraper,5489,1310,5489,1310
skyscraper,5528,9093,5528,9093
skyscraper,5558,1117,5558,1117
skyscraper,5576,6431,5576,6431
skyscraper,5610,9276,5610,9276
skyscraper,5652,9650,5652,9650
skyscraper,5670,775,5670,775
skyscraper,5715,822,5715,822
skyscraper,5729,9235,5729,9235
skyscraper,5777,10461,5777,10461
skyscraper,5806,12157,5806,12157
skyscraper,5831,847,5831,847
skyscraper,5860,6470,5860,6470
skyscraper,5912,875,5912,875
skyscraper,5941,10632,5941,10632
skyscraper,5983,924,5983,924
skyscraper,6011,9191,6011,9191
skyscraper,6024,957,6024,957
skyscraper,6077,6456,6077,6456
skyscraper,6109,12109,6109,12109
skyscraper,6128,968,6128,968
skyscraper,6165,9168,6165,9168
skyscraper,6183,992,6183,992
skyscraper,6222,9132,6222,9132
skyscraper,6243,1035,6243,1035
skyscraper,6283,11147,6283,11147
skyscraper,6330,1067,6330,1067
skyscraper,6356,1440,6356,1440
skyscraper,6369,8349,6369,8349
skyscraper,6431,2767,6431,2767
skyscraper,6456,2904,6456,2904
skyscraper,6470,10079,6470,10079
skyscraper,6509,4465,6509,4465
skyscraper,6558,9803,6558,9803
skyscraper,6579,11477,6579,11477
skyscraper,6596,4508,6596,4508
skyscraper,6633,7640,6633,7640
skyscraper,6659,4520,6659,4520
skyscraper,6710,7040,6710,7040
skyscraper,6735,4560,6735,4560
skyscraper,6783,4601,6783,4601
skyscraper,6792,4434,6792,4434
skyscraper,6847,7610,6847,7610
skyscraper,6873,7554,6873,7554
skyscraper,6880,4632,6880,4632
skyscraper,6928,10929,6928,10929
skyscraper,6975,4663,6975,4663
skyscraper,6978,5729,6978,5729
skyscraper,7015,4677,7015,4677
skyscraper,7040,11439,7040,11439
skyscraper,7095,5715,7095,5715
skyscraper,7122,4722,7122,4722
skyscraper,7164,4755,7164,4755
skyscraper,7197,10034,7197,10034
skyscraper,7223,7533,7223,7533
skyscraper,7257,11244,7257,11244
skyscraper,7287,4412,7287,4412
skyscraper,7301,4069,7301,4069
skyscraper,7344,7777,7344,7777
skyscraper,7390,11577,7390,11577
skyscraper,7415,4127,7415,4127
skyscraper,7442,7015,7442,7015
skyscraper,7475,4149,7475,4149
skyscraper,7489,5806,7489,5806
skyscraper,7533,10894,7533,10894
skyscraper,7554,4162,7554,4162
skyscraper,7610,11529,7610,11529
skyscraper,7640,7665,7640,7665
skyscraper,7665,7759,7665,7759
skyscraper,7695,4255,7695,4255
skyscraper,7719,9936,7719,9936
skyscraper,7759,4260,7759,4260
skyscraper,7777,4300,7777,4300
skyscraper,7821,7719,7821,7719
skyscraper,7847,5777,7847,5777
skyscraper,7899,4338,7899,4338
skyscraper,7915,11497,7915,11497
skyscraper,7961,4358,7961,4358
skyscraper,7994,7695,7994,7695
skyscraper,8017,10480,8017,10480
skyscraper,8051,5831,8051,5831
skyscraper,8092,7489,8092,7489
skyscraper,8109,4809,8109,4809
skyscraper,8145,5202,8145,5202
skyscraper,8183,5225,8183,5225
skyscraper,8214,7301,8214,7301
skyscraper,8251,5274,8251,5274
skyscraper,8268,7287,8268,7287
skyscraper,8299,5287,8299,5287
skyscraper,8349,11331,8349,11331
skyscraper,8371,11277,8371,11277
skyscraper,8413,5328,8413,5328
skyscraper,8445,7257,8445,7257
skyscraper,8478,5610,8478,5610
skyscraper,8500,5363,8500,5363
skyscraper,8534,7223,8534,7223
skyscraper,8563,5407,8563,5407
skyscraper,8587,5415,8587,5415
skyscraper,8624,11036,8624,11036
skyscraper,8644,5576,8644,5576
skyscraper,8688,5460,8688,5460
skyscraper,8732,7197,8732,7197
skyscraper,8749,11327,8749,11327
skyscraper,8774,5489,8774,5489
skyscraper,8818,5558,8818,5558
skyscraper,8853,9972,8853,9972
skyscraper,8886,4773,8886,4773
skyscraper,8896,10987,8896,10987
skyscraper,8928,7344,8928,7344
skyscraper,8981,7475,8981,7475
skyscraper,9009,4843,9009,4843
skyscraper,9042,7095,9042,7095
skyscraper,9077,4880,9077,4880
skyscraper,9093,7442,9093,7442
skyscraper,9132,4901,9132,4901
skyscraper,9168,4942,9168,4942
skyscraper,9191,5670,9191,5670
skyscraper,9235,7415,9235,7415
skyscraper,9276,4991,9276,4991
skyscraper,9301,5174,9301,5174
skyscraper,9330,11417,9330,11417
skyscraper,9347,5004,9347,5004
skyscraper,9402,5054,9402,5054
skyscraper,9425,10960,9425,10960
skyscraper,9459,5057,9459,5057
skyscraper,9493,9997,9493,9997
skyscraper,9535,11368,9535,11368
skyscraper,9566,7390,9566,7390
skyscraper,9575,5111,9575,5111
skyscraper,9628,5147,9628,5147
skyscraper,9650,7122,9650,7122
skyscraper,9684,5652,9684,5652
skyscraper,9696,4056,9696,4056
skyscraper,9730,4219,9730,4219
skyscraper,9767,9767,9767,9767
skyscraper,9803,3295,9803,3295
skyscraper,9843,8183,9843,8183
skyscraper,9885,3317,9885,3317
skyscraper,9892,3358,9892,3358
skyscraper,9936,8145,9936,8145
skyscraper,9972,3386,9972,3386
skyscraper,9997,6011,9997,6011
skyscraper,10034,10829,10034,10829
skyscraper,10079,8109,10079,8109
skyscraper,10092,3401,10092,3401
skyscraper,10126,11693,10126,11693
skyscraper,10165,7821,10165,7821
skyscraper,10194,3430,10194,3430
skyscraper,10210,3460,10210,3460
skyscraper,10252,8092,10252,8092
skyscraper,10291,5983,10291,5983
skyscraper,10304,10126,10304,10126
skyscraper,10360,11654,10360,11654
skyscraper,10392,3495,10392,3495
skyscraper,10423,5941,10423,5941
skyscraper,10461,3529,10461,3529
skyscraper,10480,8051,10480,8051
skyscraper,10509,6928,10509,6928
skyscraper,10547,3560,10547,3560
skyscraper,10560,3252,10560,3252
skyscraper,10610,3214,10610,3214
skyscraper,10632,11211,10632,11211
skyscraper,10686,2943,10686,2943
skyscraper,10702,2962,10702,2962
skyscraper,10750,9730,10750,9730
skyscraper,10781,2996,10781,2996
skyscraper,10802,3012,10802,3012
skyscraper,10829,11744,10829,11744
skyscraper,10862,8299,10862,8299
skyscraper,10894,10165,10894,10165
skyscraper,10929,3062,10929,3062
skyscraper,10960,8214,10960,8214
skyscraper,10987,10509,10987,10509
skyscraper,11036,8268,11036,8268
skyscraper,11050,3132,11050,3132
skyscraper,11078,10802,11078,10802
skyscraper,11132,6077,11132,6077
skyscraper,11147,8251,11147,8251
skyscraper,11170,3143,11170,3143
skyscraper,11211,3198,11211,3198
skyscraper,11244,9843,11244,9843
skyscraper,11277,11723,11277,11723
skyscraper,11327,6024,11327,6024
skyscraper,11331,3091,11331,3091
skyscraper,11368,8017,11368,8017
skyscraper,11417,9628,11417,9628
skyscraper,11439,7847,11439,7847
skyscraper,11477,6978,11477,6978
skyscraper,11497,7899,11497,7899
skyscraper,11529,10092,11529,10092
skyscraper,11577,3927,11577,3927
skyscraper,11614,3965,11614,3965
skyscraper,11628,3842,11628,3842
skyscraper,11654,7915,11654,7915
skyscraper,11693,5860,11693,5860
skyscraper,11723,3603,11723,3603
skyscraper,11744,3821,11744,3821
skyscraper,11784,3743,11784,3743
skyscraper,11816,3880,11816,3880
skyscraper,11843,3771,11843,3771
skyscraper,11890,7961,11890,7961
skyscraper,11908,11614,11908,11614
skyscraper,11943,3710,11943,3710
skyscraper,11989,3968,11989,3968
skyscraper,12021,7994,12021,7994
skyscraper,12059,6975,12059,6975
skyscraper,12064,10862,12064,10862
skyscraper,12109,3674,12109,3674
skyscraper,12157,4009,12157,4009
skyscraper,12177,3789,12177,3789
skyscraper,12203,3639,12203,3639
skyscraper,12230,11628,12230,11628
skyscraper,12261,5912,12261,5912
snake,2,11273,2,11273
snake,43,11935,43,11935
snake,80,11060,80,11060
snake,117,10775,117,10775
snake,143,11344,143,11344
snake,173,10494,173,10494
snake,218,10981,218,10981
snake,254,10680,254,10680
snake,281,11609,281,11609
snake,312,10584,312,10584
snake,343,11731,343,11731
snake,371,10443,371,10443
snake,411,12247,411,12247
snake,444,11087,444,11087
snake,457,10811,457,10811
snake,498,12285,498,12285
snake,530,11563,530,11563
snake,552,11310,552,11310
snake,583,11973,583,11973
snake,636,11803,636,11803
snake,663,11028,663,11028
snake,678,11200,678,11200
snake,728,12015,728,12015
snake,752,11761,752,11761
snake,782,10605,782,10605
snake,825,12211,825,12211
snake,849,11469,849,11469
snake,885,12111,885,12111
snake,912,10512,912,10512
snake,930,11879,930,11879
snake,972,10832,972,10832
snake,1019,10941,1019,10941
snake,1052,12071,1052,12071
snake,1080,11451,1080,11451
snake,1118,12140,1118,12140
snake,1132,10545,1132,10545
snake,1171,11641,1171,11641
snake,1193,11859,1193,11859
snake,1247,11671,1247,11671
snake,1271,10654,1271,10654
snake,1303,10895,1303,10895
snake,1315,11491,1315,11491
snake,1371,11121,1371,11121
snake,1385,11421,1385,11421
snake,1413,12165,1413,12165
snake,1464,11689,1464,11689
snake,1485,10867,1485,10867
snake,1513,11944,1513,11944
snake,1546,10712,1546,10712
snake,1570,11241,1570,11241
snake,1611,11826,1611,11826
snake,1658,11177,1658,11177
snake,1691,11146,1691,11146
snake,1710,12043,1710,12043
snake,1746,11522,1746,11522
snake,1767,11386,1767,11386
snake,1795,10950,1795,10950
snake,1847,10740,1847,10740
snake,1865,6136,1865,6136
snake,1910,1767,1910,1767
snake,1926,7013,1926,7013
snake,1956,1746,1956,1746
snake,1988,7058,1988,7058
snake,2042,7075,2042,7075
snake,2058,7108,2058,7108
snake,2097,7163,2097,7163
snake,2130,1710,2130,1710
snake,2147,7168,2147,7168
snake,2201,7212,2201,7212
snake,2226,1691,2226,1691
snake,2241,7262,2241,7262
snake,2291,7294,2291,7294
snake,2322,1658,2322,1658
snake,2346,6976,2346,6976
snake,2392,7299,2392,7299
snake,2430,7339,2430,7339
snake,2451,7365,2451,7365
snake,2494,1570,2494,1570
snake,2524,7399,2524,7399
snake,2538,1546,2538,1546
snake,2571,7440,2571,7440
snake,2602,1513,2602,1513
snake,2652,7469,2652,7469
snake,2662,7493,2662,7493
snake,2706,7527,2706,7527
snake,2725,1485,2725,1485
snake,2779,7560,2779,7560
snake,2791,1464,2791,1464
snake,2821,1611,2821,1611
snake,2865,7597,2865,7597
snake,2909,6970,2909,6970
snake,2925,6921,2925,6921
snake,2959,2130,2959,2130
snake,2985,6349,2985,6349
snake,3020,6372,3020,6372
snake,3051,2097,3051,2097
snake,3079,6401,3079,6401
snake,3127,6436,3127,6436
snake,3142,2058,3142,2058
snake,3193,6467,3193,6467
snake,3220,6516,3220,6516
snake,3262,6555,3262,6555
snake,3268,2042,3268,2042
snake,3305,1988,3305,1988
snake,3351,6577,3351,6577
snake,3391,1795,3391,1795
snake,3402,6607,3402,6607
snake,3452,6643,3452,6643
snake,3469,6657,3469,6657
snake,3513,1926,3513,1926
snake,3523,6714,3523,6714
snake,3565,6733,3565,6733
snake,3608,6754,3608,6754
snake,3645,1910,3645,1910
snake,3670,6788,3670,6788
snake,3687,1865,3687,1865
snake,3742,6821,3742,6821
snake,3744,6878,3744,6878
snake,3807,1847,3807,1847
snake,3819,6890,3819,6890
snake,3868,1956,3868,1956
snake,3873,6331,3873,6331
snake,3919,7624,3919,7624
snake,3937,7683,3937,7683
snake,3987,8361,3987,8361
snake,4029,8400,4029,8400
snake,4043,8417,4043,8417
snake,4068,8473,4068,8473
snake,4111,1052,4111,1052
snake,4139,8481,4139,8481
snake,4168,1019,4168,1019
snake,4220,8516,4220,8516
snake,4232,972,4232,972
snake,4265,8552,4265,8552
snake,4317,930,4317,930
snake,4350,8595,4350,8595
snake,4381,8608,4381,8608
snake,4406,1080,4406,1080
snake,4436,912,4436,912
snake,4462,8699,4462,8699
snake,4494,885,4494,885
snake,4527,8735,4527,8735
snake,4567,8748,4567,8748
snake,4588,8779,4588,8779
snake,4638,849,4638,849
snake,4659,8815,4659,8815
snake,4689,8854,4689,8854
snake,4708,825,4708,825
snake,4742,8887,4742,8887
snake,4776,782,4776,782
snake,4828,8901,4828,8901
snake,4832,8958,4832,8958
snake,4894,8658,4894,8658
snake,4912,7657,4912,7657
snake,4956,8344,4956,8344
snake,4971,8297,4971,8297
snake,5020,1413,5020,1413
snake,5034,1385,5034,1385
snake,5073,7736,5073,7736
snake,5117,7749,5117,7749
snake,5138,7801,5138,7801
snake,5167,7831,5167,7831
snake,5186,1371,5186,1371
snake,5232,7866,5232,7866
snake,5251,1315,5251,1315
snake,5296,7889,5296,7889
snake,5330,7914,5330,7914
snake,5352,1303,5352,1303
snake,5385,7936,5385,7936
snake,5431,1118,5431,1118
snake,5440,1271,5440,1271
snake,5484,8024,5484,8024
snake,5533,1247,5533,1247
snake,5543,8039,5543,8039
snake,5589,8094,5589,8094
snake,5600,8113,5600,8113
snake,5645,1193,5645,1193
snake,5685,8157,5685,8157
snake,5702,1171,5702,1171
snake,5753,8170,5753,8170
snake,5764,8212,5764,8212
snake,5818,8228,5818,8228
snake,5825,8281,5825,8281
snake,5877,1132,5877,1132
snake,5904,7987,5904,7987
snake,5945,6300,5945,6300
snake,5974,6252,5974,6252
snake,6009,2147,6009,2147
snake,6037,4265,6037,4265
snake,6070,4317,6070,4317
snake,6089,3193,6089,3193
snake,6136,4350,6136,4350
snake,6160,4381,6160,4381
snake,6180,3142,6180,3142
snake,6211,4406,6211,4406
snake,6252,3127,6252,3127
snake,6300,4436,6300,4436
snake,6331,4462,6331,4462
snake,6349,3079,6349,3079
snake,6372,4494,6372,4494
snake,6401,4527,6401,4527
snake,6436,4232,6436,4232
snake,6467,3051,6467,3051
snake,6516,4567,6516,4567
snake,6555,4588,6555,4588
snake,6577,4638,6577,4638
snake,6607,4659,6607,4659
snake,6643,2985,6643,2985
snake,6657,2959,6657,2959
snake,6714,4689,6714,4689
snake,6733,4708,6733,4708
snake,6754,4742,6754,4742
snake,6788,2925,6788,2925
snake,6821,4776,6821,4776
snake,6878,4828,6878,4828
snake,6890,4832,6890,4832
snake,6921,3020,6921,3020
snake,6970,2909,6970,2909
snake,6976,3220,6976,3220
snake,7013,4168,7013,4168
snake,7058,3608,7058,3608
snake,7075,3645,7075,3645
snake,7108,3523,7108,3523
snake,7163,3670,7163,3670
snake,7168,3687,7168,3687
snake,7212,3513,7212,3513
snake,7262,3742,7262,3742
snake,7294,3744,7294,3744
snake,7299,3469,7299,3469
snake,7339,3807,7339,3807
snake,7365,3819,7365,3819
snake,7399,3452,7399,3452
snake,7440,3868,7440,3868
snake,7469,4220,7469,4220
snake,7493,3402,7493,3402
snake,7527,3919,7527,3919
snake,7560,3937,7560,3937
snake,7597,3391,7597,3391
snake,7624,3987,7624,3987
snake,7657,3351,7657,3351
snake,7683,4029,7683,4029
snake,7736,4043,7736,4043
snake,7749,3305,7749,3305
snake,7801,4068,7801,4068
snake,7831,3268,7831,3268
snake,7866,4111,7866,4111
snake,7889,4139,7889,4139
snake,7914,3262,7914,3262
snake,7936,3873,7936,3873
snake,7987,4894,7987,4894
snake,8024,2865,8024,2865
snake,8039,4912,8039,4912
snake,8094,2494,8094,2494
snake,8113,5645,8113,5645
snake,8157,5685,8157,5685
snake,8170,5702,8170,5702
snake,8212,2451,8212,2451
snake,8228,5753,8228,5753
snake,8281,5764,8281,5764
snake,8297,2430,8297,2430
snake,8344,2392,8344,2392
snake,8361,5818,8361,5818
snake,8400,5825,8400,5825
snake,8417,2346,8417,2346
snake,8473,5877,8473,5877
snake,8481,2524,8481,2524
snake,8516,5904,8516,5904
snake,8552,2322,8552,2322
snake,8595,5974,8595,5974
snake,8608,6009,8608,6009
snake,8658,2291,8658,2291
snake,8699,6037,8699,6037
snake,8735,6070,8735,6070
snake,8748,2241,8748,2241
snake,8779,6089,8779,6089
snake,8815,2226,8815,2226
snake,8854,6160,8854,6160
snake,8887,6180,8887,6180
snake,8901,2201,8901,2201
snake,8958,6211,8958,6211
snake,8970,5945,8970,5945
snake,9003,5600,9003,5600
snake,9034,5589,9034,5589
snake,9086,5543,9086,5543
snake,9108,4956,9108,4956
snake,9127,4971,9127,4971
snake,9158,2821,9158,2821
snake,9207,5020,9207,5020
snake,9245,5034,9245,5034
snake,9259,2791,9259,2791
snake,9292,5073,9292,5073
snake,9329,5117,9329,5117
snake,9353,2779,9353,2779
snake,9383,5138,9383,5138
snake,9433,2725,9433,2725
snake,9470,5167,9470,5167
snake,9495,5186,9495,5186
snake,9528,2706,9528,2706
snake,9548,5232,9548,5232
snake,9568,5251,9568,5251
snake,9619,2662,9619,2662
snake,9641,5296,9641,5296
snake,9667,5330,9667,5330
snake,9717,5352,9717,5352
snake,9738,2652,9738,2652
snake,9765,5385,9765,5385
snake,9804,2602,9804,2602
snake,9833,5431,9833,5431
snake,9859,5440,9859,5440
snake,9900,2571,9900,2571
snake,9951,5484,9951,5484
snake,9964,5533,9964,5533
snake,9998,2538,9998,2538
snake,10017,752,10017,752
snake,10054,8970,10054,8970
snake,10082,3565,10082,3565
snake,10119,9528,10119,9528
snake,10168,9292,10168,9292
snake,10179,43,10179,43
snake,10225,10375,10225,10375
snake,10247,9900,10247,9900
snake,10281,9086,10281,9086
snake,10318,9433,10318,9433
snake,10364,9804,10364,9804
snake,10375,9717,10375,9717
snake,10430,9245,10430,9245
snake,10443,10364,10443,10364
snake,10494,9641,10494,9641
snake,10512,10119,10512,10119
snake,10545,411,10545,411
snake,10584,312,10584,312
snake,10605,143,10605,143
snake,10654,583,10654,583
snake,10680,663,10680,663
snake,10712,10318,10712,10318
snake,10740,678,10740,678
snake,10775,10054,10775,10054
snake,10811,9470,10811,9470
snake,10832,9738,10832,9738
snake,10867,281,10867,281
snake,10895,9259,10895,9259
snake,10941,10247,10941,10247
snake,10950,9108,10950,9108
snake,10981,10017,10981,10017
snake,11028,9568,11028,9568
snake,11060,9833,11060,9833
snake,11087,9127,11087,9127
snake,11121,444,11121,444
snake,11146,9964,11146,9964
snake,11177,636,11177,636
snake,11200,9619,11200,9619
snake,11241,9548,11241,9548
snake,11273,498,11273,498
snake,11310,9158,11310,9158
snake,11344,10225,11344,10225
snake,11386,9383,11386,9383
snake,11421,552,11421,552
snake,11451,9859,11451,9859
snake,11469,530,11469,530
snake,11491,9951,11491,9951
snake,11522,728,11522,728
snake,11563,9207,11563,9207
snake,11609,9667,11609,9667
snake,11641,117,11641,117
snake,11671,457,11671,457
snake,11689,9329,11689,9329
snake,11731,9003,11731,9003
